employee_id,first_name,last_name,department,sub_department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
2127423377,Hyman,Mattiuzzi,Software,"Technical Support",3131759161,7941658615,1327507817,12104572130,"Individual Contributor",105238,"2013-07-31 00:00:00",NULL,NULL,NULL,1
2131322740,Viva,Hatzar,Sales,"Business Development",4167242155,5426155896,1074347333,12104572130,"Individual Contributor",72107,"2021-05-04 00:00:00",NULL,NULL,NULL,1
2143536133,Christoffer,Varrow,Software,QA,5538377209,9322200876,6268712051,12104572130,"Individual Contributor",78705,"2016-09-18 00:00:00",NULL,NULL,NULL,1
2153107049,Cly,Streak,Legal,"Intellectual Property",8808926609,5930096966,12104572130,NULL,"Team Lead",98300,"2014-10-18 00:00:00",NULL,NULL,NULL,1
2155591464,Willie,Lubbock,Sales,"Business Development",1590378635,8983780137,5701309242,12104572130,"Individual Contributor",70327,"2013-10-19 00:00:00",NULL,NULL,NULL,1
2160842703,Kania,Brugh,Finance,Accounting,9329418241,4509773399,3225775822,12104572130,"Individual Contributor",82697,"2017-11-25 00:00:00",NULL,NULL,NULL,1
2169536929,Oberon,Crosston,Sales,"Account Management",12104572130,NULL,NULL,NULL,Director,73705,"2020-05-06 00:00:00",NULL,NULL,NULL,1
2171022254,Shayna,Dibner,Software,"Software Development",7708606215,12104572130,NULL,NULL,Manager,104897,"2018-03-14 00:00:00",NULL,NULL,NULL,1
2172742437,Robinett,Portugal,Software,QA,5942974370,12104572130,NULL,NULL,Manager,87293,"2018-01-23 00:00:00",NULL,NULL,NULL,1
2173035137,Dirk,Crennan,Operations,"Supply Chain",1740357466,12104572130,NULL,NULL,Manager,99557,"2015-09-11 00:00:00",NULL,NULL,NULL,1
2173113685,Raleigh,Thayre,"Product Development","Project Management",4216091555,3002121194,5207980214,12104572130,"Individual Contributor",83198,"2012-03-07 00:00:00",NULL,NULL,NULL,1
2174287284,Ashien,Newick,Sales,"Sales Operations",8057668487,12104572130,NULL,NULL,Manager,70770,"2018-11-03 00:00:00",NULL,NULL,NULL,1
2174970698,Garth,Devonshire,Sales,"Business Development",7277519885,6343662129,3142852362,12104572130,"Individual Contributor",66351,"2020-02-06 00:00:00",NULL,NULL,NULL,1
2176724770,Drud,Cancutt,HR,Benefits,3332512175,2771745961,5940412697,12104572130,"Individual Contributor",55779,"2018-11-28 00:00:00",NULL,NULL,NULL,1
2179877716,Olag,Josifovic,Operations,"Supply Chain",961814928,1984223092,8488156355,12104572130,"Individual Contributor",81528,"2017-11-02 00:00:00",NULL,NULL,NULL,1
2183776124,Rhea,Sandcraft,Legal,"Intellectual Property",3019821790,3180541437,5930096966,12104572130,"Individual Contributor",86072,"2012-06-17 00:00:00",NULL,NULL,NULL,1
2183878034,Lind,Vedyaev,Software,QA,5362387004,315421483,21007178,12104572130,"Individual Contributor",100770,"2015-03-14 00:00:00",NULL,NULL,NULL,1
2187709792,Storm,Gorgler,Software,QA,7980376500,8277660536,6268712051,12104572130,"Individual Contributor",94457,"2018-09-09 00:00:00","2020-08-11 00:00:00",Voluntary,"More flexible benefits",0
2188004723,Nomi,Shaul,"Product Development","Product Management",9988146788,7509672865,2316448272,12104572130,"Individual Contributor",74798,"2018-08-23 00:00:00",NULL,NULL,NULL,1
2188325953,Sal,Chart,Sales,"Business Development",12104572130,NULL,NULL,NULL,Director,93592,"2020-10-11 00:00:00",NULL,NULL,NULL,1
2191533363,Evin,Fishpond,Operations,"Project Management",6292544396,4521656077,8375539146,12104572130,"Individual Contributor",77003,"2020-11-19 00:00:00",NULL,NULL,NULL,1
2191836438,Abdel,Schnieder,Sales,"Sales Operations",5420693232,2169536929,12104572130,NULL,"Team Lead",81443,"2017-06-16 00:00:00",NULL,NULL,NULL,1
2196257370,Jacob,Branton,"Product Development","Product Management",3448401754,5207980214,12104572130,NULL,"Team Lead",103435,"2012-12-29 00:00:00",NULL,NULL,NULL,1
2201171414,Nikolaos,Rawls,Operations,Logistics,3117280573,3353867183,9452810041,12104572130,"Individual Contributor",66636,"2014-12-25 00:00:00",NULL,NULL,NULL,1
2201916100,Aldus,Kayley,Marketing,"Marketing Research",2268142296,1670871353,2813655685,12104572130,"Individual Contributor",90236,"2019-04-14 00:00:00",NULL,NULL,NULL,1
2203505669,Kellen,Kilfedder,Finance,Auditing,1674257891,4860054560,3615825420,12104572130,"Individual Contributor",83909,"2013-09-04 00:00:00",NULL,NULL,NULL,1
2208977046,Katha,Pealing,Sales,"Business Development",8667275807,8143187226,390131335,12104572130,"Individual Contributor",77916,"2019-04-01 00:00:00","2020-04-29 00:00:00",Voluntary,"Personal reasons",0
2212104470,Quillan,Chaise,Administration,Facilities,2350971114,2840761127,8652820129,12104572130,"Individual Contributor",72219,"2018-11-09 00:00:00","2019-08-30 00:00:00",Voluntary,"Better salary",0
2216951363,Gordy,Ecclestone,"Product Development","Project Management",3315271244,7048513680,4754231337,12104572130,"Individual Contributor",84466,"2018-02-17 00:00:00","2019-03-17 00:00:00",Voluntary,"Better salary",0
2220994795,Roobbie,Lascell,Sales,"Business Development",7550718163,1054097051,2169536929,12104572130,"Individual Contributor",69657,"2021-11-17 00:00:00",NULL,NULL,NULL,1
2221255630,Malinde,McKirton,HR,Benefits,5940412697,12104572130,NULL,NULL,Manager,71014,"2012-11-09 00:00:00",NULL,NULL,NULL,1
2222411817,Belia,Surr,Finance,Auditing,1648354202,7265175724,3615825420,12104572130,"Individual Contributor",87225,"2014-03-08 00:00:00",NULL,NULL,NULL,1
2223081022,Norrie,Romagnosi,Operations,Logistics,8495424892,12104572130,NULL,NULL,Manager,82837,"2020-08-11 00:00:00","2021-01-24 00:00:00",Voluntary,Relocation,0
2224094293,Clark,McClay,R&D,Prototyping,1490454440,5760565657,4691487226,12104572130,"Individual Contributor",91793,"2018-03-17 00:00:00","2019-01-14 00:00:00",Voluntary,"Career change",0
